Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No
17423,44.335972,-68.060188,18,ME,91,Sorbus,americana,American mountain ash,Plantae,371,Breaking leaf buds,0,-9999,-9999,-9999,-9999,-9999,-9999,3,2018,163,2458282,0,7,0
17423,44.335972,-68.060188,18,ME,91,Sorbus,americana,American mountain ash,Plantae,467,Increasing leaf size,0,-9999,-9999,-9999,-9999,-9999,-9999,3,2018,165,2458284,2.333333333,14.66666667,4.333333333
17423,44.335972,-68.060188,18,ME,91,Sorbus,americana,American mountain ash,Plantae,498,Colored leaves,2,2018,205,2458324,3.5,19.5,3.5,0,-9999,-9999,-9999,-9999,-9999,-9999
17423,44.335972,-68.060188,18,ME,91,Sorbus,americana,American mountain ash,Plantae,500,Flowers or flower buds,1,2018,170,2458289,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
17567,44.394787,-68.083031,0,ME,91,Sorbus,americana,American mountain ash,Plantae,371,Breaking leaf buds,0,-9999,-9999,-9999,-9999,-9999,-9999,3,2018,162,2458281,1.333333333,8.333333333,1.333333333
17567,44.394787,-68.083031,0,ME,91,Sorbus,americana,American mountain ash,Plantae,467,Increasing leaf size,0,-9999,-9999,-9999,-9999,-9999,-9999,3,2018,162,2458281,1.333333333,8.333333333,1.333333333
17567,44.394787,-68.083031,0,ME,91,Sorbus,americana,American mountain ash,Plantae,471,Falling leaves,1,2018,277,2458396,-9999,15,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
17567,44.394787,-68.083031,0,ME,91,Sorbus,americana,American mountain ash,Plantae,498,Colored leaves,1,2018,208,2458327,-9999,23,-9999,1,2018,208,2458327,-9999,6,-9999
17794,44.508011,-68.351067,75,ME,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2018,129,2458248,-9999,11,-9999,1,2018,129,2458248,-9999,9,-9999
17794,44.508011,-68.351067,75,ME,3,Acer,rubrum,red maple,Plantae,467,Increasing leaf size,1,2018,138,2458257,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
17794,44.508011,-68.351067,75,ME,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2018,129,2458248,-9999,11,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
17794,44.508011,-68.351067,75,ME,3,Acer,rubrum,red maple,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,118,2458237,-9999,11,-9999
17794,44.508011,-68.351067,75,ME,3,Acer,rubrum,red maple,Plantae,501,Open flowers,1,2018,118,2458237,-9999,3,-9999,1,2018,118,2458237,-9999,11,-9999
18347,43.346775,-70.557152,10,ME,3,Acer,rubrum,red maple,Plantae,390,Ripe fruits,1,2018,148,2458267,-9999,3,-9999,1,2018,148,2458267,-9999,14,-9999
18347,43.346775,-70.557152,10,ME,3,Acer,rubrum,red maple,Plantae,467,Increasing leaf size,1,2018,139,2458258,-9999,12,-9999,1,2018,148,2458267,-9999,14,-9999
18347,43.346775,-70.557152,10,ME,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2018,139,2458258,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,3,Acer,rubrum,red maple,Plantae,500,Flowers or flower buds,1,2018,127,2458246,-9999,6,-9999,1,2018,127,2458246,-9999,12,-9999
18347,43.346775,-70.557152,10,ME,3,Acer,rubrum,red maple,Plantae,504,Recent fruit or seed drop,1,2018,162,2458281,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,3,Acer,rubrum,red maple,Plantae,516,Fruits,1,2018,139,2458258,-9999,12,-9999,1,2018,148,2458267,-9999,14,-9999
18347,43.346775,-70.557152,10,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,500,Flowers or flower buds,1,2018,139,2458258,-9999,12,-9999,1,2018,148,2458267,-9999,14,-9999
18347,43.346775,-70.557152,10,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,501,Open flowers,1,2018,139,2458258,-9999,12,-9999,1,2018,148,2458267,-9999,14,-9999
18347,43.346775,-70.557152,10,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,516,Fruits,1,2018,162,2458281,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,53,Pinus,strobus,eastern white pine,Plantae,486,Young needles (pines),2,2018,162,2458281,0,14,0,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,53,Pinus,strobus,eastern white pine,Plantae,496,Emerging needles (pines),2,2018,145,2458264,0,6,0,2,2018,148,2458267,0,14,0
18347,43.346775,-70.557152,10,ME,95,Viburnum,lantanoides,hobblebush,Plantae,390,Ripe fruits,1,2018,162,2458281,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,95,Viburnum,lantanoides,hobblebush,Plantae,467,Increasing leaf size,1,2018,127,2458246,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,95,Viburnum,lantanoides,hobblebush,Plantae,483,Leaves,1,2018,127,2458246,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,95,Viburnum,lantanoides,hobblebush,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,139,2458258,-9999,6,-9999
18347,43.346775,-70.557152,10,ME,95,Viburnum,lantanoides,hobblebush,Plantae,501,Open flowers,1,2018,127,2458246,-9999,6,-9999,1,2018,139,2458258,-9999,6,-9999
18347,43.346775,-70.557152,10,ME,95,Viburnum,lantanoides,hobblebush,Plantae,516,Fruits,1,2018,145,2458264,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,102,Quercus,rubra,northern red oak,Plantae,467,Increasing leaf size,1,2018,139,2458258,-9999,12,-9999,1,2018,148,2458267,-9999,14,-9999
18347,43.346775,-70.557152,10,ME,102,Quercus,rubra,northern red oak,Plantae,483,Leaves,1,2018,139,2458258,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,102,Quercus,rubra,northern red oak,Plantae,500,Flowers or flower buds,1,2018,145,2458264,-9999,6,-9999,1,2018,145,2458264,-9999,17,-9999
18347,43.346775,-70.557152,10,ME,246,Turdus,migratorius,American robin,Animalia,292,Live individuals,1,2018,127,2458246,-9999,6,-9999,1,2018,127,2458246,-9999,12,-9999
18347,43.346775,-70.557152,10,ME,246,Turdus,migratorius,American robin,Animalia,293,Calls or song (birds),1,2018,127,2458246,-9999,6,-9999,1,2018,127,2458246,-9999,12,-9999
18347,43.346775,-70.557152,10,ME,246,Turdus,migratorius,American robin,Animalia,294,Singing individuals (birds),1,2018,127,2458246,-9999,6,-9999,1,2018,127,2458246,-9999,12,-9999
18347,43.346775,-70.557152,10,ME,246,Turdus,migratorius,American robin,Animalia,298,Occupied nest,1,2018,162,2458281,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,292,Live individuals,1,2018,127,2458246,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,293,Calls or song (birds),1,2018,139,2458258,-9999,12,-9999,1,2018,139,2458258,-9999,9,-9999
18347,43.346775,-70.557152,10,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,294,Singing individuals (birds),1,2018,139,2458258,-9999,12,-9999,1,2018,139,2458258,-9999,9,-9999
18347,43.346775,-70.557152,10,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,308,Fledged young (altricial birds),1,2018,162,2458281,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,312,Flower visitation,1,2018,139,2458258,-9999,12,-9999,1,2018,139,2458258,-9999,9,-9999
18347,43.346775,-70.557152,10,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,458,Individuals at a feeding station,1,2018,127,2458246,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,542,Feeding (or foraging),1,2018,127,2458246,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,359,Agelaius,phoeniceus,red-winged blackbird,Animalia,293,Calls or song (birds),1,2018,127,2458246,-9999,6,-9999,1,2018,139,2458258,-9999,9,-9999
18347,43.346775,-70.557152,10,ME,359,Agelaius,phoeniceus,red-winged blackbird,Animalia,340,Courtship ,1,2018,139,2458258,-9999,12,-9999,1,2018,139,2458258,-9999,9,-9999
18347,43.346775,-70.557152,10,ME,359,Agelaius,phoeniceus,red-winged blackbird,Animalia,458,Individuals at a feeding station,1,2018,127,2458246,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,842,Cypripedium,acaule,moccasin flower,Plantae,390,Ripe fruits,1,2018,162,2458281,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,842,Cypripedium,acaule,moccasin flower,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,139,2458258,-9999,6,-9999
18347,43.346775,-70.557152,10,ME,842,Cypripedium,acaule,moccasin flower,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,148,2458267,-9999,14,-9999
18347,43.346775,-70.557152,10,ME,842,Cypripedium,acaule,moccasin flower,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,148,2458267,-9999,14,-9999
18347,43.346775,-70.557152,10,ME,842,Cypripedium,acaule,moccasin flower,Plantae,516,Fruits,2,2018,162,2458281,0,14,0,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,1503,Vaccinium,angustifolium,lowbush blueberry,Plantae,390,Ripe fruits,1,2018,162,2458281,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18347,43.346775,-70.557152,10,ME,1503,Vaccinium,angustifolium,lowbush blueberry,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,148,2458267,-9999,14,-9999
20787,43.899509,-69.957726,19,ME,3,Acer,rubrum,red maple,Plantae,371,Breaking leaf buds,1,2018,133,2458252,-9999,15,-9999,1,2018,133,2458252,-9999,7,-9999
20787,43.899509,-69.957726,19,ME,3,Acer,rubrum,red maple,Plantae,467,Increasing leaf size,1,2018,140,2458259,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20787,43.899509,-69.957726,19,ME,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2018,140,2458259,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20787,43.899509,-69.957726,19,ME,3,Acer,rubrum,red maple,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,118,2458237,-9999,15,-9999
20787,43.899509,-69.957726,19,ME,3,Acer,rubrum,red maple,Plantae,501,Open flowers,1,2018,118,2458237,-9999,6,-9999,1,2018,118,2458237,-9999,15,-9999
20787,43.899509,-69.957726,19,ME,3,Acer,rubrum,red maple,Plantae,502,Pollen release (flowers),1,2018,118,2458237,-9999,6,-9999,1,2018,118,2458237,-9999,15,-9999
20787,43.899509,-69.957726,19,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,504,Recent fruit or seed drop,1,2018,180,2458299,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20787,43.899509,-69.957726,19,ME,36,Syringa,vulgaris,common lilac,Plantae,205,Open flowers (lilac),1,2018,140,2458259,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20787,43.899509,-69.957726,19,ME,36,Syringa,vulgaris,common lilac,Plantae,373,Breaking leaf buds (lilac/honeysuckle),1,2018,103,2458222,-9999,6,-9999,1,2018,118,2458237,-9999,15,-9999
20787,43.899509,-69.957726,19,ME,36,Syringa,vulgaris,common lilac,Plantae,374,All leaf buds broken (lilac/honeysuckle),1,2018,133,2458252,-9999,15,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20787,43.899509,-69.957726,19,ME,246,Turdus,migratorius,American robin,Animalia,292,Live individuals,1,2018,140,2458259,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20787,43.899509,-69.957726,19,ME,246,Turdus,migratorius,American robin,Animalia,293,Calls or song (birds),1,2018,140,2458259,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20787,43.899509,-69.957726,19,ME,246,Turdus,migratorius,American robin,Animalia,295,Territorial individuals (birds),1,2018,140,2458259,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20787,43.899509,-69.957726,19,ME,338,Dryophytes,versicolor,gray treefrog,Animalia,274,Adults on land,1,2018,180,2458299,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20787,43.899509,-69.957726,19,ME,338,Dryophytes,versicolor,gray treefrog,Animalia,276,Vocalizing,1,2018,180,2458299,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20787,43.899509,-69.957726,19,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,312,Flower visitation,1,2018,140,2458259,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20788,43.899719,-69.957878,19,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,482,Initial growth (forbs),1,2018,118,2458237,-9999,6,-9999,1,2018,118,2458237,-9999,15,-9999
20788,43.899719,-69.957878,19,ME,17,Fragaria,virginiana,Virginia strawberry,Plantae,488,Leaves (forbs),1,2018,118,2458237,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20788,43.899719,-69.957878,19,ME,36,Syringa,vulgaris,common lilac,Plantae,373,Breaking leaf buds (lilac/honeysuckle),1,2018,103,2458222,-9999,6,-9999,1,2018,118,2458237,-9999,15,-9999
20788,43.899719,-69.957878,19,ME,36,Syringa,vulgaris,common lilac,Plantae,374,All leaf buds broken (lilac/honeysuckle),1,2018,133,2458252,-9999,15,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20788,43.899719,-69.957878,19,ME,246,Turdus,migratorius,American robin,Animalia,292,Live individuals,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,176,2458295,-9999,4,-9999
20788,43.899719,-69.957878,19,ME,246,Turdus,migratorius,American robin,Animalia,293,Calls or song (birds),0,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,176,2458295,-9999,4,-9999
20788,43.899719,-69.957878,19,ME,246,Turdus,migratorius,American robin,Animalia,294,Singing individuals (birds),0,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,176,2458295,-9999,4,-9999
20788,43.899719,-69.957878,19,ME,338,Dryophytes,versicolor,gray treefrog,Animalia,274,Adults on land,1,2018,180,2458299,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20788,43.899719,-69.957878,19,ME,338,Dryophytes,versicolor,gray treefrog,Animalia,276,Vocalizing,1,2018,180,2458299,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20788,43.899719,-69.957878,19,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,292,Live individuals,1,2018,180,2458299,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20788,43.899719,-69.957878,19,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,312,Flower visitation,1,2018,180,2458299,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20788,43.899719,-69.957878,19,ME,352,Archilochus,colubris,ruby-throated hummingbird,Animalia,542,Feeding (or foraging),1,2018,180,2458299,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20789,43.899441,-69.95787,18,ME,3,Acer,rubrum,red maple,Plantae,467,Increasing leaf size,1,2018,133,2458252,-9999,15,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20789,43.899441,-69.95787,18,ME,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2018,133,2458252,-9999,15,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20789,43.899441,-69.95787,18,ME,3,Acer,rubrum,red maple,Plantae,500,Flowers or flower buds,1,2018,118,2458237,-9999,6,-9999,1,2018,118,2458237,-9999,15,-9999
20789,43.899441,-69.95787,18,ME,3,Acer,rubrum,red maple,Plantae,501,Open flowers,1,2018,118,2458237,-9999,6,-9999,1,2018,118,2458237,-9999,15,-9999
20789,43.899441,-69.95787,18,ME,3,Acer,rubrum,red maple,Plantae,502,Pollen release (flowers),1,2018,118,2458237,-9999,6,-9999,1,2018,118,2458237,-9999,15,-9999
20789,43.899441,-69.95787,18,ME,338,Dryophytes,versicolor,gray treefrog,Animalia,274,Adults on land,1,2018,180,2458299,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20789,43.899441,-69.95787,18,ME,338,Dryophytes,versicolor,gray treefrog,Animalia,276,Vocalizing,1,2018,180,2458299,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
21247,44.754566,-69.733521,73,ME,61,Acer,saccharum,sugar maple,Plantae,371,Breaking leaf buds,4,2018,128,2458247,5,6,3,3,2018,123,2458242,0,5,0
21247,44.754566,-69.733521,73,ME,61,Acer,saccharum,sugar maple,Plantae,467,Increasing leaf size,4,2018,123,2458242,0,3,0,0,-9999,-9999,-9999,-9999,-9999,-9999
21247,44.754566,-69.733521,73,ME,61,Acer,saccharum,sugar maple,Plantae,483,Leaves,4,2018,128,2458247,0,5,0,0,-9999,-9999,-9999,-9999,-9999,-9999
21247,44.754566,-69.733521,73,ME,61,Acer,saccharum,sugar maple,Plantae,498,Colored leaves,4,2018,128,2458247,0,5,0,4,2018,128,2458247,0,15,0
21247,44.754566,-69.733521,73,ME,61,Acer,saccharum,sugar maple,Plantae,500,Flowers or flower buds,4,2018,143,2458262,0,15,0,0,-9999,-9999,-9999,-9999,-9999,-9999
21247,44.754566,-69.733521,73,ME,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),4,2018,144,2458263,0,16,0,0,-9999,-9999,-9999,-9999,-9999,-9999
21247,44.754566,-69.733521,73,ME,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),4,2018,144,2458263,0,16,0,0,-9999,-9999,-9999,-9999,-9999,-9999
21247,44.754566,-69.733521,73,ME,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,1,2018,144,2458263,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
21729,44.913651,-69.939186,125,ME,243,Gavia,immer,common loon,Animalia,292,Live individuals,1,2018,136,2458255,-9999,2,-9999,1,2018,219,2458338,-9999,10,-9999
21729,44.913651,-69.939186,125,ME,243,Gavia,immer,common loon,Animalia,293,Calls or song (birds),1,2018,207,2458326,-9999,1,-9999,1,2018,247,2458366,-9999,11,-9999
22994,43.581566,-70.211563,29,ME,3,Acer,rubrum,red maple,Plantae,467,Increasing leaf size,1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,3,Acer,rubrum,red maple,Plantae,483,Leaves,1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,3,Acer,rubrum,red maple,Plantae,501,Open flowers,1,2018,121,2458240,-9999,18,-9999,1,2018,121,2458240,-9999,16,-9999
22994,43.581566,-70.211563,29,ME,36,Syringa,vulgaris,common lilac,Plantae,373,Breaking leaf buds (lilac/honeysuckle),1,2018,121,2458240,-9999,18,-9999,1,2018,121,2458240,-9999,16,-9999
22994,43.581566,-70.211563,29,ME,36,Syringa,vulgaris,common lilac,Plantae,374,All leaf buds broken (lilac/honeysuckle),1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,73,Forsythia,spp.,forsythia,Plantae,467,Increasing leaf size,1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,73,Forsythia,spp.,forsythia,Plantae,483,Leaves,1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,73,Forsythia,spp.,forsythia,Plantae,500,Flowers or flower buds,1,2018,121,2458240,-9999,18,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,73,Forsythia,spp.,forsythia,Plantae,501,Open flowers,1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,189,Taraxacum,officinale,common dandelion,Plantae,500,Flowers or flower buds,1,2018,121,2458240,-9999,18,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,314,Rosa,rugosa,rugosa rose,Plantae,371,Breaking leaf buds,1,2018,121,2458240,-9999,18,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,1452,Euonymus,alatus,burningbush,Plantae,467,Increasing leaf size,1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,1452,Euonymus,alatus,burningbush,Plantae,483,Leaves,1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,1452,Euonymus,alatus,burningbush,Plantae,500,Flowers or flower buds,1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,1469,Ligustrum,spp.,privet,Plantae,371,Breaking leaf buds,1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,1469,Ligustrum,spp.,privet,Plantae,467,Increasing leaf size,1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
22994,43.581566,-70.211563,29,ME,1469,Ligustrum,spp.,privet,Plantae,484,Young leaves (tree/shrub),1,2018,137,2458256,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
23677,43.956326,-70.579216,80,ME,243,Gavia,immer,common loon,Animalia,292,Live individuals,1,2018,104,2458223,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
23677,43.956326,-70.579216,80,ME,243,Gavia,immer,common loon,Animalia,293,Calls or song (birds),1,2018,104,2458223,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
23677,43.956326,-70.579216,80,ME,243,Gavia,immer,common loon,Animalia,542,Feeding (or foraging),1,2018,104,2458223,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
23677,43.956326,-70.579216,80,ME,371,Haliaeetus,leucocephalus,bald eagle,Animalia,542,Feeding (or foraging),1,2018,104,2458223,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
23690,44.966442,-70.773682,466,ME,243,Gavia,immer,common loon,Animalia,292,Live individuals,1,2018,154,2458273,-9999,15,-9999,1,2018,222,2458341,-9999,3,-9999
23690,44.966442,-70.773682,466,ME,243,Gavia,immer,common loon,Animalia,293,Calls or song (birds),1,2018,154,2458273,-9999,15,-9999,1,2018,170,2458289,-9999,1,-9999
24146,44.338104,-68.066635,8,ME,39,Abies,balsamea,balsam fir,Plantae,392,Unripe seed cones,1,2018,163,2458282,-9999,11,-9999,1,2018,211,2458330,-9999,8,-9999
24146,44.338104,-68.066635,8,ME,39,Abies,balsamea,balsam fir,Plantae,480,Breaking needle buds (conifers),4,2018,155,2458274,2.75,9.25,1.75,4,2018,166,2458285,4.190763654,6,0.707106781
24146,44.338104,-68.066635,8,ME,39,Abies,balsamea,balsam fir,Plantae,485,Young needles (conifers),4,2018,164,2458283,4.75,7.25,0.25,3,2018,226,2458345,0,6,0
24146,44.338104,-68.066635,8,ME,39,Abies,balsamea,balsam fir,Plantae,490,Pollen cones (conifers),2,2018,199,2458318,4.5,5.5,2.5,2,2018,203,2458322,0,2,0
24146,44.338104,-68.066635,8,ME,39,Abies,balsamea,balsam fir,Plantae,495,Open pollen cones (conifers),2,2018,194,2458313,0,8,0,2,2018,194,2458313,0,6,0
24146,44.338104,-68.066635,8,ME,49,Picea,rubens,red spruce,Plantae,392,Unripe seed cones,3,2018,189,2458308,12.86252092,9.333333333,3.282952601,3,2018,227,2458346,20.13289183,6.333333333,2.185812841
24146,44.338104,-68.066635,8,ME,49,Picea,rubens,red spruce,Plantae,393,Ripe seed cones,2,2018,237,2458356,51,11.5,9.5,1,2018,236,2458355,-9999,3,-9999
24146,44.338104,-68.066635,8,ME,49,Picea,rubens,red spruce,Plantae,480,Breaking needle buds (conifers),4,2018,158,2458277,3.175426481,6.75,1.701714821,3,2018,178,2458297,0,6,0
24146,44.338104,-68.066635,8,ME,49,Picea,rubens,red spruce,Plantae,485,Young needles (conifers),3,2018,172,2458291,6.333333333,7.666666667,0.333333333,3,2018,213,2458332,13.33333333,6.666666667,0.666666667
24146,44.338104,-68.066635,8,ME,49,Picea,rubens,red spruce,Plantae,490,Pollen cones (conifers),2,2018,195,2458314,8.5,2.5,0.5,2,2018,195,2458314,8.5,8,6
24146,44.338104,-68.066635,8,ME,49,Picea,rubens,red spruce,Plantae,491,Recent cone or seed drop,2,2018,299,2458418,0,12,11,1,2018,299,2458418,-9999,5,-9999
24146,44.338104,-68.066635,8,ME,91,Sorbus,americana,American mountain ash,Plantae,371,Breaking leaf buds,4,2018,137,2458256,0,30,0,4,2018,160,2458279,1,4.75,0.75
24146,44.338104,-68.066635,8,ME,91,Sorbus,americana,American mountain ash,Plantae,467,Increasing leaf size,4,2018,139,2458258,1.154700538,17,7.505553499,3,2018,181,2458300,14.6401275,5.333333333,2.185812841
24146,44.338104,-68.066635,8,ME,91,Sorbus,americana,American mountain ash,Plantae,471,Falling leaves,3,2018,271,2458390,6.984108947,9.666666667,2.905932629,2,2018,281,2458400,18.5,5,0
24146,44.338104,-68.066635,8,ME,91,Sorbus,americana,American mountain ash,Plantae,483,Leaves,4,2018,139,2458258,1.154700538,17,7.505553499,2,2018,299,2458418,0,5.5,0.5
24146,44.338104,-68.066635,8,ME,91,Sorbus,americana,American mountain ash,Plantae,498,Colored leaves,3,2018,229,2458348,3.333333333,6,1,3,2018,250,2458369,24.33333333,5.666666667,0.333333333
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,371,Breaking leaf buds,4,2018,137,2458256,0,30,0,4,2018,183,2458302,38.5,6.25,1.75
